part_id,eq_id,part_production_date,part_type,part_weight,part_material,part_color,part_dimensions,part_cost,part_quality_grade,part_purity
PART02900,EQUIP005,2024-04-01,Type E,43.65,Aluminum,Black,20x20x20,89.11,B,p-0.802
PART02901,EQUIP005,2024-04-19,Type E,59.57,Plastic,Blue,15x15x15,156.32,B,p-0.828
PART02902,EQUIP005,2023-11-02,Type E,4.44,Copper,Black,25x25x25,143.86,B,p-0.813
PART02903,EQUIP005,2023-11-04,Type E,59.37,Aluminum,Green,15x15x15,265.62,A,p-0.818
PART02904,EQUIP005,2023-09-13,Type E,30.55,Steel,Green,10x10x10,61.0,C,p-0.835
PART02905,EQUIP005,2024-05-27,Type E,22.06,Plastic,Red,25x25x25,278.09,C,p-0.828
PART02906,EQUIP005,2024-02-23,Type E,54.14,Steel,Green,20x20x20,377.02,B,p-0.8
PART02907,EQUIP005,2024-04-13,Type E,16.45,Steel,Green,20x20x20,184.41,A,p-0.805
PART02908,EQUIP005,2024-04-30,Type E,81.74,Copper,Black,20x20x20,363.0,B,p-0.831
PART02909,EQUIP005,2023-08-09,Type E,19.45,Aluminum,Red,15x15x15,476.26,C,p-0.823
PART02910,EQUIP005,2023-09-07,Type E,85.45,Aluminum,Black,15x15x15,347.16,D,p-0.825
PART02911,EQUIP005,2024-03-27,Type E,98.7,Steel,Red,25x25x25,132.77,D,p-0.812
PART02912,EQUIP005,2024-01-06,Type E,55.18,Steel,Blue,20x20x20,51.35,A,p-0.814
PART02913,EQUIP005,2023-08-01,Type E,49.92,Aluminum,Blue,20x20x20,57.98,C,p-0.816
PART02914,EQUIP005,2023-07-10,Type E,70.83,Copper,Blue,15x15x15,458.47,B,p-0.805
PART02915,EQUIP005,2024-03-14,Type E,25.87,Copper,Blue,10x10x10,379.38,C,p-0.802
PART02916,EQUIP005,2023-09-24,Type E,30.53,Plastic,Red,25x25x25,124.83,B,p-0.814
PART02917,EQUIP005,2023-08-17,Type E,43.56,Aluminum,Blue,25x25x25,86.93,D,p-0.818
PART02918,EQUIP005,2023-11-01,Type E,56.47,Copper,Green,10x10x10,372.94,C,p-0.812
PART02919,EQUIP005,2023-12-15,Type E,74.23,Aluminum,Red,10x10x10,255.1,A,p-0.813
PART02920,EQUIP005,2024-06-22,Type E,47.25,Aluminum,Green,15x15x15,284.11,B,p-0.838
PART02921,EQUIP005,2023-08-02,Type E,74.43,Plastic,Black,10x10x10,496.93,A,p-0.835
PART02922,EQUIP005,2023-07-24,Type E,61.83,Steel,Red,10x10x10,283.59,B,p-0.825
PART02923,EQUIP005,2024-01-15,Type E,96.98,Copper,Red,20x20x20,423.39,D,p-0.838
PART02924,EQUIP005,2023-11-24,Type E,72.29,Copper,Black,10x10x10,240.56,C,p-0.808
PART02925,EQUIP005,2023-12-03,Type E,67.38,Steel,Black,15x15x15,210.62,D,p-0.838
PART02926,EQUIP005,2024-06-08,Type E,19.01,Steel,Green,10x10x10,224.5,D,p-0.81
PART02927,EQUIP005,2024-06-19,Type E,25.38,Plastic,Red,20x20x20,234.33,B,p-0.827
PART02928,EQUIP005,2024-05-07,Type E,21.28,Plastic,Red,15x15x15,211.97,B,p-0.835
PART02929,EQUIP005,2023-07-13,Type E,41.12,Copper,Green,10x10x10,209.74,D,p-0.818
PART02930,EQUIP005,2024-04-09,Type E,70.12,Plastic,Blue,10x10x10,305.88,D,p-0.828
PART02931,EQUIP005,2024-03-27,Type E,23.11,Aluminum,Black,10x10x10,464.63,C,p-0.827
PART02932,EQUIP005,2023-12-19,Type E,25.61,Copper,Blue,10x10x10,109.25,D,p-0.801
PART02933,EQUIP005,2024-04-16,Type E,85.45,Plastic,Green,20x20x20,24.98,D,p-0.819
PART02934,EQUIP005,2024-05-10,Type E,20.46,Copper,Blue,20x20x20,136.38,B,p-0.817
PART02935,EQUIP005,2024-05-24,Type E,72.04,Steel,Blue,20x20x20,428.62,C,p-0.828
PART02936,EQUIP005,2023-10-18,Type E,82.22,Copper,Black,20x20x20,186.97,D,p-0.813
PART02937,EQUIP005,2024-03-19,Type E,16.05,Plastic,Black,25x25x25,433.41,D,p-0.827
PART02938,EQUIP005,2023-09-19,Type E,22.89,Aluminum,Blue,25x25x25,448.43,B,p-0.84
PART02939,EQUIP005,2024-01-28,Type E,73.03,Copper,Red,15x15x15,481.8,B,p-0.837
PART02940,EQUIP005,2024-05-18,Type E,94.88,Copper,Blue,25x25x25,26.8,B,p-0.835
PART02941,EQUIP005,2023-08-18,Type E,85.28,Aluminum,Blue,15x15x15,277.14,B,p-0.823
PART02942,EQUIP005,2023-11-04,Type E,42.87,Plastic,Black,25x25x25,93.58,A,p-0.804
PART02943,EQUIP005,2023-09-22,Type E,12.53,Steel,Green,20x20x20,308.95,B,p-0.827
PART02944,EQUIP005,2024-02-15,Type E,79.15,Steel,Blue,10x10x10,163.69,D,p-0.837
PART02945,EQUIP005,2023-12-02,Type E,3.27,Plastic,Blue,15x15x15,100.26,D,p-0.817
PART02946,EQUIP005,2023-07-25,Type E,82.08,Aluminum,Red,15x15x15,440.11,D,p-0.819
PART02947,EQUIP005,2024-02-15,Type E,10.25,Aluminum,Red,15x15x15,350.74,C,p-0.817
PART02948,EQUIP005,2024-01-16,Type E,79.43,Steel,Red,25x25x25,420.5,B,p-0.819
PART02949,EQUIP005,2023-10-04,Type E,84.13,Aluminum,Blue,10x10x10,342.53,A,p-0.8
PART02950,EQUIP005,2024-04-30,Type E,53.76,Plastic,Blue,10x10x10,77.49,B,p-0.803
PART02951,EQUIP005,2024-01-18,Type E,6.1,Copper,Blue,20x20x20,466.15,C,p-0.821
PART02952,EQUIP005,2024-02-27,Type E,26.04,Plastic,Black,15x15x15,462.81,C,p-0.828
PART02953,EQUIP005,2023-08-02,Type E,75.0,Aluminum,Green,20x20x20,400.83,A,p-0.828
PART02954,EQUIP005,2023-12-31,Type E,15.59,Steel,Black,20x20x20,334.97,C,p-0.823
PART02955,EQUIP005,2024-02-19,Type E,37.44,Copper,Black,15x15x15,64.63,B,p-0.819
PART02956,EQUIP005,2024-02-18,Type E,59.45,Aluminum,Green,20x20x20,181.51,C,p-0.811
PART02957,EQUIP005,2023-08-10,Type E,4.81,Steel,Blue,20x20x20,96.61,C,p-0.812
PART02958,EQUIP005,2023-09-11,Type E,97.25,Copper,Green,10x10x10,148.49,C,p-0.84
PART02959,EQUIP005,2023-07-30,Type E,78.29,Copper,Red,10x10x10,141.88,B,p-0.836
PART02960,EQUIP005,2023-11-08,Type E,28.6,Aluminum,Blue,20x20x20,183.8,D,p-0.837
PART02961,EQUIP005,2024-05-17,Type E,35.52,Aluminum,Blue,15x15x15,138.98,C,p-0.817
PART02962,EQUIP005,2024-06-22,Type E,63.14,Copper,Red,15x15x15,280.2,A,p-0.801
PART02963,EQUIP005,2024-01-13,Type E,49.78,Steel,Green,15x15x15,324.5,C,p-0.832
PART02964,EQUIP005,2023-12-13,Type E,57.57,Steel,Black,15x15x15,383.32,C,p-0.837
PART02965,EQUIP005,2023-08-09,Type E,48.93,Copper,Black,10x10x10,137.94,B,p-0.802
PART02966,EQUIP005,2024-03-10,Type E,69.11,Aluminum,Black,25x25x25,352.76,C,p-0.811
PART02967,EQUIP005,2024-01-12,Type E,63.87,Copper,Red,15x15x15,294.62,C,p-0.839
PART02968,EQUIP005,2023-08-08,Type E,27.56,Steel,Blue,20x20x20,458.64,C,p-0.815
PART02969,EQUIP005,2023-11-09,Type E,17.39,Plastic,Green,20x20x20,102.09,A,p-0.813
PART02970,EQUIP005,2023-12-15,Type E,53.33,Plastic,Blue,10x10x10,493.29,C,p-0.836
PART02971,EQUIP005,2023-11-06,Type E,63.28,Aluminum,Black,10x10x10,378.46,A,p-0.838
PART02972,EQUIP005,2024-03-21,Type E,40.62,Steel,Red,25x25x25,344.16,A,p-0.817
PART02973,EQUIP005,2024-05-24,Type E,47.81,Aluminum,Black,15x15x15,106.4,B,p-0.815
PART02974,EQUIP005,2023-11-10,Type E,6.91,Steel,Blue,15x15x15,150.55,D,p-0.826
PART02975,EQUIP005,2023-10-08,Type E,86.56,Aluminum,Red,10x10x10,313.06,B,p-0.832
PART02976,EQUIP005,2024-05-02,Type E,49.15,Copper,Blue,15x15x15,303.7,B,p-0.807
PART02977,EQUIP005,2023-12-16,Type E,87.72,Plastic,Black,20x20x20,46.09,B,p-0.818
PART02978,EQUIP005,2024-01-26,Type E,57.82,Aluminum,Black,25x25x25,304.65,D,p-0.832
PART02979,EQUIP005,2024-01-18,Type E,85.73,Steel,Green,20x20x20,372.49,D,p-0.807
PART02980,EQUIP005,2024-05-15,Type E,28.16,Aluminum,Black,25x25x25,95.47,A,p-0.83
PART02981,EQUIP005,2023-07-27,Type E,16.97,Copper,Black,10x10x10,395.15,A,p-0.806
PART02982,EQUIP005,2023-10-14,Type E,56.75,Aluminum,Black,25x25x25,141.42,D,p-0.828
PART02983,EQUIP005,2024-05-10,Type E,66.98,Aluminum,Green,25x25x25,213.65,B,p-0.807
PART02984,EQUIP005,2024-01-15,Type E,26.29,Plastic,Black,10x10x10,72.81,B,p-0.835
PART02985,EQUIP005,2024-04-13,Type E,11.72,Plastic,Blue,15x15x15,65.26,D,p-0.814
PART02986,EQUIP005,2023-11-15,Type E,92.44,Aluminum,Red,25x25x25,341.64,C,p-0.819
PART02987,EQUIP005,2024-06-26,Type E,44.06,Copper,Green,25x25x25,13.61,D,p-0.839
PART02988,EQUIP005,2023-10-06,Type E,29.5,Steel,Green,15x15x15,246.18,D,p-0.827
PART02989,EQUIP005,2024-04-10,Type E,68.21,Aluminum,Green,10x10x10,338.22,B,p-0.807
PART02990,EQUIP005,2024-03-29,Type E,70.62,Aluminum,Blue,10x10x10,238.88,A,p-0.839
PART02991,EQUIP005,2023-09-02,Type E,2.16,Steel,Blue,15x15x15,140.74,D,p-0.812
PART02992,EQUIP005,2024-04-18,Type E,28.23,Aluminum,Black,25x25x25,416.93,B,p-0.828
PART02993,EQUIP005,2024-04-26,Type E,81.73,Aluminum,Black,15x15x15,98.41,A,p-0.809
PART02994,EQUIP005,2023-11-16,Type E,34.93,Copper,Green,10x10x10,360.56,B,p-0.824
PART02995,EQUIP005,2023-09-17,Type E,25.79,Steel,Red,15x15x15,161.89,C,p-0.84
PART02996,EQUIP005,2024-06-18,Type E,43.28,Plastic,Green,20x20x20,443.84,B,p-0.811
PART02997,EQUIP005,2023-11-12,Type E,54.71,Plastic,Red,10x10x10,149.75,C,p-0.816
PART02998,EQUIP005,2023-08-04,Type E,44.9,Copper,Black,10x10x10,30.41,B,p-0.821
PART02999,EQUIP005,2024-04-26,Type E,56.72,Copper,Black,15x15x15,151.36,B,p-0.807
PART03000,EQUIP005,2024-04-10,Type E,59.54,Plastic,Green,15x15x15,240.48,D,p-0.835
PART03001,EQUIP005,2023-07-11,Type E,88.45,Steel,Green,25x25x25,456.69,A,p-0.812
PART03002,EQUIP005,2024-01-22,Type E,51.76,Steel,Red,20x20x20,355.91,A,p-0.82
PART03003,EQUIP005,2024-06-14,Type E,71.64,Aluminum,Black,10x10x10,336.11,C,p-0.827
PART03004,EQUIP005,2024-05-15,Type E,33.01,Copper,Blue,15x15x15,354.21,C,p-0.815
PART03005,EQUIP005,2023-10-22,Type E,12.96,Steel,Red,25x25x25,255.6,D,p-0.828
PART03006,EQUIP005,2024-03-01,Type E,42.43,Aluminum,Black,25x25x25,494.94,B,p-0.82
PART03007,EQUIP005,2024-01-13,Type E,86.66,Aluminum,Black,15x15x15,465.37,B,p-0.812
PART03008,EQUIP005,2024-06-18,Type E,21.26,Copper,Blue,25x25x25,394.67,B,p-0.814
PART03009,EQUIP005,2024-04-27,Type E,35.55,Aluminum,Red,25x25x25,413.51,C,p-0.831
PART03010,EQUIP005,2024-02-21,Type E,37.77,Aluminum,Green,20x20x20,101.09,D,p-0.836
PART03011,EQUIP005,2023-12-02,Type E,74.24,Copper,Green,15x15x15,498.08,A,p-0.831
PART03012,EQUIP005,2023-10-10,Type E,24.08,Copper,Green,15x15x15,48.39,B,p-0.831
PART03013,EQUIP005,2024-05-03,Type E,5.05,Aluminum,Blue,10x10x10,111.57,A,p-0.812
PART03014,EQUIP005,2023-09-11,Type E,94.8,Plastic,Green,20x20x20,346.28,A,p-0.836
PART03015,EQUIP005,2023-09-06,Type E,59.55,Plastic,Green,15x15x15,330.26,D,p-0.835
PART03016,EQUIP005,2024-02-03,Type E,35.48,Steel,Black,25x25x25,116.65,A,p-0.817
PART03017,EQUIP005,2024-02-19,Type E,77.63,Copper,Red,25x25x25,289.43,C,p-0.809
PART03018,EQUIP005,2023-09-05,Type E,82.3,Aluminum,Red,15x15x15,374.46,D,p-0.803
PART03019,EQUIP005,2023-08-17,Type E,5.95,Copper,Green,20x20x20,141.68,B,p-0.839
PART03020,EQUIP005,2024-06-20,Type E,56.95,Steel,Black,20x20x20,174.39,C,p-0.828
PART03021,EQUIP005,2023-12-10,Type E,64.24,Plastic,Black,25x25x25,118.58,B,p-0.813
PART03022,EQUIP005,2024-05-18,Type E,73.06,Copper,Red,20x20x20,347.54,D,p-0.831
PART03023,EQUIP005,2024-06-11,Type E,47.06,Plastic,Red,10x10x10,300.94,B,p-0.802
PART03024,EQUIP005,2024-05-17,Type E,1.13,Plastic,Blue,25x25x25,288.26,A,p-0.829
PART03025,EQUIP005,2023-08-28,Type E,42.51,Copper,Black,20x20x20,192.06,B,p-0.824
PART03026,EQUIP005,2023-11-02,Type E,53.88,Copper,Blue,25x25x25,423.71,C,p-0.819
PART03027,EQUIP005,2023-12-25,Type E,7.46,Plastic,Black,25x25x25,143.95,B,p-0.84
PART03028,EQUIP005,2023-08-02,Type E,81.99,Aluminum,Green,20x20x20,240.36,D,p-0.837
PART03029,EQUIP005,2023-11-05,Type E,67.51,Aluminum,Green,10x10x10,433.96,D,p-0.826
PART03030,EQUIP005,2023-09-11,Type E,34.56,Copper,Blue,10x10x10,438.65,C,p-0.808
PART03031,EQUIP005,2024-04-29,Type E,67.82,Steel,Blue,10x10x10,430.25,B,p-0.804
PART03032,EQUIP005,2023-11-02,Type E,12.54,Copper,Blue,15x15x15,395.68,B,p-0.833
PART03033,EQUIP005,2024-02-21,Type E,60.49,Copper,Blue,25x25x25,261.18,A,p-0.84
PART03034,EQUIP005,2023-07-24,Type E,32.82,Steel,Black,10x10x10,14.93,C,p-0.803
PART03035,EQUIP005,2023-08-31,Type E,51.36,Steel,Black,25x25x25,136.53,C,p-0.819
PART03036,EQUIP005,2023-11-15,Type E,7.51,Steel,Blue,10x10x10,320.13,C,p-0.815
PART03037,EQUIP005,2023-10-14,Type E,86.29,Plastic,Black,20x20x20,353.63,A,p-0.815
PART03038,EQUIP005,2023-11-22,Type E,6.44,Steel,Blue,15x15x15,242.03,C,p-0.84
PART03039,EQUIP005,2023-11-03,Type E,28.37,Steel,Blue,20x20x20,177.03,D,p-0.815
PART03040,EQUIP005,2024-03-27,Type E,21.66,Copper,Green,10x10x10,185.86,B,p-0.835
PART03041,EQUIP005,2024-05-28,Type E,44.58,Aluminum,Blue,10x10x10,29.77,A,p-0.814
PART03042,EQUIP005,2023-07-25,Type E,65.42,Aluminum,Green,20x20x20,48.11,D,p-0.816
PART03043,EQUIP005,2023-07-21,Type E,70.14,Copper,Red,25x25x25,405.02,B,p-0.804
PART03044,EQUIP005,2023-08-10,Type E,31.17,Aluminum,Red,15x15x15,404.53,C,p-0.839
PART03045,EQUIP005,2023-08-21,Type E,61.28,Steel,Blue,10x10x10,38.93,A,p-0.814
PART03046,EQUIP005,2024-03-29,Type E,45.16,Plastic,Red,20x20x20,177.0,A,p-0.836
PART03047,EQUIP005,2023-12-09,Type E,58.64,Copper,Black,15x15x15,443.65,B,p-0.82
PART03048,EQUIP005,2024-01-09,Type E,45.53,Copper,Blue,25x25x25,35.2,C,p-0.804
PART03049,EQUIP005,2023-08-25,Type E,29.27,Aluminum,Green,25x25x25,312.49,D,p-0.812
PART03050,EQUIP005,2024-02-10,Type E,79.07,Aluminum,Green,10x10x10,406.3,C,p-0.807
PART03051,EQUIP005,2024-06-22,Type E,46.15,Aluminum,Black,10x10x10,133.7,B,p-0.835
PART03052,EQUIP005,2024-02-22,Type E,42.6,Aluminum,Red,15x15x15,331.01,C,p-0.822
PART03053,EQUIP005,2023-02-23,Type E,95.22,Plastic,Green,10x10x10,386.87,C,p-0.835
PART03054,EQUIP005,2023-08-11,Type E,62.16,Copper,Blue,25x25x25,84.64,B,p-0.834
PART03055,EQUIP005,2023-01-30,Type E,77.41,Copper,Green,15x15x15,81.0,C,p-0.821
PART03056,EQUIP005,2023-01-12,Type E,32.54,Copper,Green,10x10x10,407.85,C,p-0.806
PART03057,EQUIP005,2023-12-12,Type E,63.36,Plastic,Black,10x10x10,498.64,B,p-0.812
PART03058,EQUIP005,2023-08-29,Type E,51.38,Copper,Red,15x15x15,35.23,D,p-0.831
PART03059,EQUIP005,2023-11-30,Type E,91.79,Copper,Black,25x25x25,339.46,D,p-0.82
PART03060,EQUIP005,2023-11-01,Type E,95.73,Copper,Red,15x15x15,359.71,C,p-0.814
PART03061,EQUIP005,2023-06-26,Type E,26.66,Aluminum,Black,20x20x20,49.18,C,p-0.805
PART03062,EQUIP005,2023-03-26,Type E,65.36,Aluminum,Black,25x25x25,250.34,C,p-0.827
PART03063,EQUIP005,2023-01-08,Type E,47.92,Copper,Red,15x15x15,222.71,B,p-0.829
PART03064,EQUIP005,2023-06-05,Type E,11.9,Aluminum,Red,15x15x15,40.88,B,p-0.825
PART03065,EQUIP005,2023-05-12,Type E,10.06,Aluminum,Black,15x15x15,124.16,D,p-0.83
PART03066,EQUIP005,2023-04-12,Type E,41.38,Steel,Blue,20x20x20,71.39,C,p-0.816
PART03067,EQUIP005,2023-12-03,Type E,94.28,Plastic,Red,20x20x20,433.84,D,p-0.838
PART03068,EQUIP005,2023-04-08,Type E,62.65,Plastic,Blue,10x10x10,240.9,B,p-0.838
PART03069,EQUIP005,2023-04-15,Type E,89.19,Steel,Blue,15x15x15,333.6,B,p-0.81
PART03070,EQUIP005,2023-10-13,Type E,21.62,Plastic,Blue,15x15x15,109.77,D,p-0.839
PART03071,EQUIP005,2023-03-14,Type E,78.8,Steel,Blue,25x25x25,315.97,C,p-0.807
PART03072,EQUIP005,2023-09-17,Type E,23.14,Copper,Blue,10x10x10,247.08,B,p-0.833
PART03073,EQUIP005,2023-06-01,Type E,24.67,Steel,Red,20x20x20,13.76,A,p-0.817
PART03074,EQUIP005,2023-11-24,Type E,1.32,Aluminum,Blue,15x15x15,236.75,C,p-0.821
PART03075,EQUIP005,2023-01-20,Type E,96.01,Steel,Green,25x25x25,400.34,D,p-0.826
PART03076,EQUIP005,2023-01-06,Type E,31.4,Aluminum,Black,15x15x15,325.54,D,p-0.804
PART03077,EQUIP005,2023-06-28,Type E,97.89,Steel,Black,20x20x20,286.17,D,p-0.806
PART03078,EQUIP005,2023-08-01,Type E,30.05,Steel,Green,25x25x25,152.1,A,p-0.822
PART03079,EQUIP005,2023-04-25,Type E,23.44,Plastic,Blue,25x25x25,496.99,B,p-0.84
PART03080,EQUIP005,2023-01-05,Type E,51.53,Plastic,Black,10x10x10,201.39,C,p-0.833
PART03081,EQUIP005,2023-05-13,Type E,34.63,Plastic,Green,20x20x20,457.64,B,p-0.834
PART03082,EQUIP005,2023-10-08,Type E,21.51,Copper,Black,20x20x20,263.44,D,p-0.819
PART03083,EQUIP005,2023-01-22,Type E,42.8,Aluminum,Black,20x20x20,151.6,A,p-0.804
PART03084,EQUIP005,2023-12-23,Type E,69.23,Copper,Green,15x15x15,415.54,B,p-0.804
PART03085,EQUIP005,2023-09-13,Type E,34.15,Copper,Black,15x15x15,107.33,D,p-0.804
PART03086,EQUIP005,2023-12-19,Type E,50.83,Aluminum,Green,15x15x15,324.12,B,p-0.804
PART03087,EQUIP005,2023-05-18,Type E,55.02,Copper,Blue,25x25x25,362.36,A,p-0.83
PART03088,EQUIP005,2023-10-17,Type E,45.89,Steel,Blue,25x25x25,192.2,B,p-0.82
PART03089,EQUIP005,2023-06-12,Type E,1.94,Steel,Black,10x10x10,52.24,C,p-0.818
PART03090,EQUIP005,2023-04-09,Type E,78.62,Copper,Blue,20x20x20,91.61,A,p-0.816
PART03091,EQUIP005,2023-10-08,Type E,88.1,Copper,Red,25x25x25,73.33,C,p-0.837
PART03092,EQUIP005,2023-03-14,Type E,91.24,Steel,Green,10x10x10,296.3,B,p-0.832
PART03093,EQUIP005,2023-10-17,Type E,19.17,Copper,Red,25x25x25,462.85,A,p-0.823
PART03094,EQUIP005,2023-11-16,Type E,93.19,Plastic,Black,15x15x15,181.75,A,p-0.83
PART03095,EQUIP005,2023-06-07,Type E,87.9,Copper,Red,10x10x10,206.02,B,p-0.812
PART03096,EQUIP005,2023-02-14,Type E,84.35,Aluminum,Red,20x20x20,157.5,C,p-0.819
PART03097,EQUIP005,2023-11-18,Type E,97.25,Steel,Black,20x20x20,13.78,B,p-0.808
PART03098,EQUIP005,2023-05-13,Type E,9.48,Copper,Black,10x10x10,109.02,B,p-0.815
PART03099,EQUIP005,2023-12-14,Type E,3.26,Plastic,Red,25x25x25,214.52,D,p-0.84
PART03100,EQUIP005,2023-03-02,Type E,59.92,Aluminum,Red,15x15x15,227.95,A,p-0.809
PART03101,EQUIP005,2023-11-01,Type E,89.84,Steel,Red,15x15x15,238.17,D,p-0.803
PART03102,EQUIP005,2023-06-08,Type E,13.27,Copper,Black,15x15x15,175.23,A,p-0.805
PART03103,EQUIP005,2023-05-31,Type E,90.5,Plastic,Red,20x20x20,114.84,A,p-0.838
PART03104,EQUIP005,2023-06-06,Type E,66.64,Copper,Blue,10x10x10,46.82,C,p-0.819
PART03105,EQUIP005,2023-04-25,Type E,91.1,Copper,Blue,10x10x10,278.19,C,p-0.825
PART03106,EQUIP005,2023-04-20,Type E,56.36,Copper,Green,20x20x20,73.77,C,p-0.838
PART03107,EQUIP005,2023-12-07,Type E,90.08,Aluminum,Red,15x15x15,280.29,C,p-0.8
PART03108,EQUIP005,2023-03-15,Type E,49.33,Steel,Green,10x10x10,249.69,C,p-0.817
PART03109,EQUIP005,2023-09-30,Type E,84.43,Plastic,Black,25x25x25,290.02,A,p-0.8
PART03110,EQUIP005,2023-07-15,Type E,40.0,Copper,Red,20x20x20,69.79,B,p-0.827
PART03111,EQUIP005,2023-12-07,Type E,14.34,Copper,Red,20x20x20,75.58,A,p-0.823
PART03112,EQUIP005,2023-01-09,Type E,55.02,Steel,Red,10x10x10,142.48,C,p-0.807
PART03113,EQUIP005,2023-11-01,Type E,36.54,Plastic,Red,20x20x20,285.19,C,p-0.821
PART03114,EQUIP005,2023-12-11,Type E,24.53,Copper,Black,25x25x25,74.99,C,p-0.802
PART03115,EQUIP005,2023-06-16,Type E,3.58,Steel,Green,15x15x15,23.03,C,p-0.839
PART03116,EQUIP005,2023-02-24,Type E,76.17,Steel,Red,10x10x10,300.94,C,p-0.806
PART03117,EQUIP005,2023-09-08,Type E,5.97,Steel,Black,25x25x25,236.22,B,p-0.828
PART03118,EQUIP005,2023-09-14,Type E,97.72,Steel,Black,10x10x10,307.69,D,p-0.82
PART03119,EQUIP005,2023-01-09,Type E,81.93,Copper,Blue,25x25x25,377.36,D,p-0.821
PART03120,EQUIP005,2023-12-09,Type E,88.84,Plastic,Red,10x10x10,151.24,A,p-0.809
PART03121,EQUIP005,2023-09-02,Type E,43.59,Copper,Green,10x10x10,34.65,C,p-0.81
PART03122,EQUIP005,2023-06-12,Type E,86.02,Steel,Green,25x25x25,419.5,B,p-0.811
PART03123,EQUIP005,2023-07-23,Type E,17.74,Plastic,Black,25x25x25,322.0,A,p-0.831
PART03124,EQUIP005,2023-11-25,Type E,89.4,Copper,Blue,15x15x15,444.84,A,p-0.835
PART03125,EQUIP005,2023-08-20,Type E,5.4,Copper,Green,25x25x25,131.36,D,p-0.815
PART03126,EQUIP005,2023-12-07,Type E,35.22,Plastic,Blue,20x20x20,121.01,B,p-0.833
PART03127,EQUIP005,2023-08-10,Type E,97.33,Plastic,Black,10x10x10,469.82,D,p-0.803
PART03128,EQUIP005,2023-12-01,Type E,36.09,Aluminum,Blue,15x15x15,47.86,D,p-0.824
PART03129,EQUIP005,2023-09-28,Type E,41.15,Steel,Black,25x25x25,87.85,A,p-0.808
PART03130,EQUIP005,2023-09-12,Type E,27.3,Aluminum,Green,25x25x25,398.43,D,p-0.815
PART03131,EQUIP005,2023-04-23,Type E,23.56,Steel,Green,10x10x10,117.08,A,p-0.807
PART03132,EQUIP005,2023-11-04,Type E,92.04,Plastic,Black,15x15x15,333.1,C,p-0.831
PART03133,EQUIP005,2023-10-25,Type E,30.62,Plastic,Green,25x25x25,307.64,B,p-0.814
PART03134,EQUIP005,2023-01-01,Type E,22.4,Plastic,Black,10x10x10,446.88,A,p-0.831
PART03135,EQUIP005,2023-01-20,Type E,74.11,Aluminum,Black,15x15x15,106.0,C,p-0.804
PART03136,EQUIP005,2023-03-08,Type E,38.13,Steel,Green,20x20x20,156.46,B,p-0.811
PART03137,EQUIP005,2023-12-02,Type E,40.43,Steel,Blue,20x20x20,141.08,B,p-0.839
PART03138,EQUIP005,2023-11-01,Type E,58.72,Steel,Red,20x20x20,403.78,A,p-0.835
PART03139,EQUIP005,2023-10-02,Type E,35.38,Aluminum,Green,20x20x20,264.27,A,p-0.806
PART03140,EQUIP005,2023-10-23,Type E,86.37,Plastic,Black,10x10x10,267.43,C,p-0.808
PART03141,EQUIP005,2023-07-27,Type E,64.2,Plastic,Red,20x20x20,188.32,D,p-0.805
PART03142,EQUIP005,2023-10-24,Type E,78.8,Copper,Blue,10x10x10,168.71,A,p-0.803
PART03143,EQUIP005,2023-06-20,Type E,79.08,Aluminum,Black,20x20x20,305.41,C,p-0.832
PART03144,EQUIP005,2023-06-16,Type E,18.26,Copper,Blue,10x10x10,175.19,A,p-0.804
PART03145,EQUIP005,2023-05-03,Type E,79.55,Steel,Black,20x20x20,42.35,B,p-0.829
PART03146,EQUIP005,2023-02-25,Type E,23.24,Steel,Red,15x15x15,489.88,B,p-0.821
PART03147,EQUIP005,2023-07-26,Type E,58.4,Steel,Red,10x10x10,429.67,A,p-0.832
PART03148,EQUIP005,2023-02-21,Type E,55.27,Aluminum,Green,20x20x20,465.44,D,p-0.807
PART03149,EQUIP005,2023-10-20,Type E,69.99,Copper,Blue,20x20x20,464.73,D,p-0.834
PART03150,EQUIP005,2023-01-17,Type E,6.54,Steel,Black,10x10x10,277.24,D,p-0.818
PART03151,EQUIP005,2024-02-19,Type E,43.96,Plastic,Red,25x25x25,246.43,C,p-0.827
PART03152,EQUIP005,2024-01-13,Type E,14.4,Aluminum,Red,15x15x15,393.11,B,p-0.836
PART03153,EQUIP005,2024-03-03,Type E,85.8,Plastic,Blue,10x10x10,23.39,B,p-0.812
PART03154,EQUIP005,2024-05-01,Type E,39.78,Steel,Green,25x25x25,309.55,C,p-0.833
PART03155,EQUIP005,2024-04-28,Type E,47.41,Steel,Black,10x10x10,156.28,D,p-0.836
PART03156,EQUIP005,2024-01-10,Type E,49.1,Plastic,Blue,25x25x25,150.04,D,p-0.807
PART03157,EQUIP005,2024-06-14,Type E,30.88,Copper,Black,15x15x15,202.03,C,p-0.818
PART03158,EQUIP005,2024-05-07,Type E,33.59,Steel,Blue,10x10x10,95.05,B,p-0.83
PART03159,EQUIP005,2024-03-01,Type E,23.13,Steel,Black,20x20x20,435.89,A,p-0.813
PART03160,EQUIP005,2024-06-02,Type E,67.15,Plastic,Black,15x15x15,192.98,C,p-0.833
PART03161,EQUIP005,2024-03-09,Type E,63.64,Copper,Green,25x25x25,16.43,C,p-0.828
PART03162,EQUIP005,2024-06-02,Type E,18.38,Plastic,Blue,20x20x20,94.99,D,p-0.826
